# Timestep MovingParticles
1 1858
125 1599
250 1282
375 991
500 804
625 675
750 626
875 506
1000 433
1125 430
1250 411
1375 404
1500 376
1625 344
1750 380
1875 397
2000 402
2125 396
2250 358
2375 365
2500 347
2625 363
2750 394
2875 388
3000 376
3125 359
3250 376
3375 385
3500 371
3625 387
3750 391
3875 359
4000 413
4125 380
4250 397
4375 398
4500 377
4625 385
4750 376
4875 364
5000 386
5125 362
5250 353
5375 359
5500 383
5625 357
5750 381
5875 377
6000 347
6125 363
6250 377
6375 415
6500 361
6625 382
6750 382
6875 373
7000 432
7125 389
7250 384
7375 419
7500 376
7625 365
7750 376
7875 379
8000 342
8125 363
8250 369
8375 397
8500 346
8625 369
8750 383
8875 439
9000 378
9125 394
9250 383
9375 351
9500 360
9625 378
9750 377
9875 355
10000 372
