# Timestep MovingParticles
1 1947
100 1742
200 1502
300 1349
400 1218
500 1125
600 999
700 915
800 800
900 732
1000 673
1100 630
1200 595
1300 517
1400 533
1500 501
1600 482
1700 480
1800 469
1900 444
2000 487
2100 484
2200 474
2300 475
2400 475
2500 483
2600 423
2700 441
2800 438
2900 446
3000 434
3100 464
3200 404
3300 425
3400 428
3500 454
3600 430
3700 439
3800 446
3900 469
4000 453
4100 459
4200 451
4300 440
4400 447
4500 441
4600 472
4700 447
4800 409
4900 472
5000 444
5100 429
5200 442
5300 433
5400 475
5500 443
5600 433
5700 424
5800 424
5900 408
6000 425
6100 428
6200 414
6300 416
6400 431
6500 408
6600 425
6700 409
6800 391
6900 416
7000 429
7100 405
7200 454
7300 441
7400 425
7500 430
7600 435
7700 426
7800 426
7900 443
8000 438
8100 447
8200 439
8300 419
8400 453
8500 475
8600 467
8700 469
8800 479
8900 431
9000 452
9100 429
9200 458
9300 452
9400 444
9500 466
9600 426
9700 432
9800 483
9900 465
10000 457
