# Timestep MovingParticles
1 3954
100 1696
200 636
300 510
400 454
500 440
600 523
700 465
800 469
900 431
1000 481
1100 442
1200 419
1300 509
1400 445
1500 431
1600 425
1700 435
1800 408
1900 393
2000 432
2100 497
2200 466
2300 395
2400 399
2500 425
2600 491
2700 456
2800 443
2900 419
3000 443
3100 499
3200 437
3300 480
3400 472
3500 410
3600 441
3700 429
3800 512
3900 381
4000 501
4100 461
4200 498
4300 471
4400 526
4500 404
4600 447
4700 460
4800 501
4900 461
5000 471
5100 480
5200 452
5300 428
5400 429
5500 394
5600 404
5700 428
5800 416
5900 430
6000 430
6100 429
6200 469
6300 470
6400 431
6500 453
6600 446
6700 428
6800 462
6900 433
7000 484
7100 429
7200 456
7300 426
7400 418
7500 407
7600 422
7700 432
7800 437
7900 473
8000 419
8100 362
8200 440
8300 457
8400 388
8500 466
8600 436
8700 415
8800 452
8900 453
9000 421
9100 393
9200 376
9300 452
9400 456
9500 402
9600 469
9700 495
9800 434
9900 439
10000 421
