# Timestep MovingParticles
1 3229
100 2939
200 2282
300 1570
400 1001
500 714
600 576
700 558
800 544
900 539
1000 492
1100 488
1200 452
1300 509
1400 456
1500 455
1600 547
1700 434
1800 496
1900 503
2000 466
2100 457
2200 426
2300 440
2400 438
2500 433
2600 423
2700 453
2800 407
2900 413
3000 450
3100 489
3200 517
3300 500
3400 446
3500 482
3600 456
3700 479
3800 463
3900 472
4000 491
4100 447
4200 513
4300 480
4400 470
4500 449
4600 489
4700 477
4800 449
4900 484
5000 459
5100 480
5200 421
5300 448
5400 513
5500 488
5600 479
5700 416
5800 473
5900 472
6000 530
6100 485
6200 474
6300 465
6400 495
6500 516
6600 470
6700 437
6800 432
6900 476
7000 475
7100 445
7200 414
7300 432
7400 476
7500 420
7600 450
7700 440
7800 483
7900 426
8000 380
8100 399
8200 475
8300 483
8400 444
8500 501
8600 516
8700 499
8800 445
8900 445
9000 486
9100 500
9200 459
9300 431
9400 471
9500 437
9600 453
9700 462
9800 489
9900 429
10000 449
