# Timestep MovingParticles
1 2764
50 2593
100 2390
150 2121
200 2017
250 1908
300 1739
350 1553
400 1552
450 1520
500 1386
550 1319
600 1228
650 1189
700 1168
750 1105
800 1068
850 1099
900 1035
950 1041
1000 1043
1050 966
1100 1015
1150 1002
1200 920
1250 874
1300 951
1350 940
1400 974
1450 1021
1500 927
1550 979
1600 980
1650 961
1700 934
1750 860
1800 905
1850 916
1900 977
1950 983
2000 968
2050 972
2100 990
2150 1001
2200 923
2250 927
2300 1011
2350 930
2400 1018
2450 968
2500 1008
2550 984
2600 940
2650 942
2700 949
2750 869
2800 915
2850 939
2900 979
2950 976
3000 977
3050 954
3100 863
3150 892
3200 903
3250 951
3300 882
3350 914
3400 900
3450 860
3500 868
3550 886
3600 907
3650 942
3700 868
3750 880
3800 918
3850 905
3900 877
3950 846
4000 893
4050 881
4100 904
4150 869
4200 883
4250 901
4300 870
4350 932
4400 907
4450 870
4500 846
4550 852
4600 910
4650 913
4700 912
4750 964
4800 882
4850 903
4900 913
4950 849
5000 852
5050 896
5100 955
5150 905
5200 869
5250 871
5300 920
5350 875
5400 848
5450 886
5500 911
5550 798
5600 870
5650 801
5700 831
5750 884
5800 905
5850 830
5900 852
5950 883
6000 880
6050 897
6100 922
6150 896
6200 938
6250 886
6300 917
6350 826
6400 864
6450 862
6500 869
6550 860
6600 820
6650 829
6700 820
6750 868
6800 913
6850 892
6900 862
6950 852
7000 928
7050 898
7100 876
7150 878
7200 912
7250 868
7300 936
7350 911
7400 846
7450 942
7500 870
7550 888
7600 844
7650 801
7700 815
7750 837
7800 895
7850 919
7900 940
7950 914
8000 887
8050 900
8100 892
8150 902
8200 885
8250 908
8300 841
8350 815
8400 867
8450 916
8500 822
8550 863
8600 882
8650 944
8700 902
8750 963
8800 897
8850 889
8900 864
8950 834
9000 904
9050 858
9100 856
9150 902
9200 864
9250 885
9300 883
9350 881
9400 890
9450 891
9500 907
9550 911
9600 894
9650 877
9700 859
9750 844
9800 901
9850 900
9900 887
9950 873
10000 867
