# Timestep MovingParticles
1 2881
100 2548
200 2259
300 2063
400 1773
500 1470
600 1195
700 983
800 892
900 750
1000 664
1100 671
1200 584
1300 577
1400 490
1500 508
1600 497
1700 471
1800 480
1900 470
2000 458
2100 474
2200 481
2300 434
2400 439
2500 427
2600 419
2700 479
2800 480
2900 451
3000 426
3100 424
3200 458
3300 441
3400 406
3500 459
3600 427
3700 450
3800 431
3900 463
4000 471
4100 507
4200 469
4300 456
4400 450
4500 395
4600 435
4700 428
4800 461
4900 455
5000 476
5100 454
5200 463
5300 418
5400 448
5500 437
5600 403
5700 440
5800 521
5900 507
6000 426
6100 455
6200 448
6300 439
6400 452
6500 459
6600 486
6700 494
6800 444
6900 426
7000 450
7100 487
7200 495
7300 447
7400 474
7500 450
7600 438
7700 455
7800 468
7900 445
8000 411
8100 442
8200 458
8300 447
8400 448
8500 466
8600 458
8700 449
8800 472
8900 472
9000 421
9100 404
9200 403
9300 423
9400 417
9500 454
9600 412
9700 436
9800 430
9900 448
10000 487
