# Timestep MovingParticles
100 1093
200 1022
300 1048
400 1082
500 1019
600 998
700 1015
800 1009
900 976
1000 1003
1100 995
1200 968
1300 1000
1400 1019
1500 999
1600 967
1700 970
1800 969
1900 1006
2000 975
2100 982
2200 990
2300 1013
2400 943
2500 938
2600 982
2700 1014
2800 1002
2900 908
3000 948
3100 946
3200 943
3300 951
3400 904
3500 933
3600 940
3700 984
3800 950
3900 981
4000 962
4100 927
4200 956
4300 965
4400 941
4500 987
4600 1016
4700 930
4800 950
4900 952
5000 952
5100 932
5200 913
5300 961
5400 932
5500 1007
5600 962
5700 972
5800 990
5900 1000
6000 934
6100 976
6200 962
6300 938
6400 953
6500 995
6600 937
6700 944
6800 932
6900 949
7000 953
7100 977
7200 936
7300 981
7400 930
7500 975
7600 970
7700 941
7800 960
7900 948
8000 1010
8100 986
8200 977
8300 949
8400 966
8500 954
8600 964
8700 947
8800 900
8900 937
9000 941
9100 964
9200 948
9300 926
9400 949
9500 956
9600 937
9700 916
9800 907
9900 939
10000 936
