# Timestep MovingParticles
100 745
200 572
300 441
400 373
500 296
600 249
700 220
800 226
900 202
1000 197
1100 197
1200 178
1300 186
1400 180
1500 194
1600 175
1700 194
1800 191
1900 186
2000 197
2100 191
2200 160
2300 168
2400 153
2500 161
2600 166
2700 164
2800 165
2900 151
3000 175
3100 194
3200 169
3300 200
3400 214
3500 196
3600 188
3700 160
3800 167
3900 187
4000 166
4100 158
4200 189
4300 178
4400 169
4500 151
4600 144
4700 153
4800 153
4900 155
5000 152
5100 168
5200 160
5300 173
5400 175
5500 173
5600 181
5700 155
5800 175
5900 182
6000 191
6100 176
6200 197
6300 199
6400 187
6500 173
6600 168
6700 171
6800 154
6900 193
7000 156
7100 169
7200 161
7300 158
7400 169
7500 182
7600 172
7700 159
7800 152
7900 154
8000 181
8100 146
8200 165
8300 179
8400 171
8500 167
8600 171
8700 168
8800 175
8900 197
9000 169
9100 211
9200 194
9300 178
9400 174
9500 159
9600 157
9700 164
9800 165
9900 182
10000 182
