# Timestep MovingParticles
1 2772
100 2384
200 1718
300 1219
400 859
500 629
600 561
700 591
800 454
900 513
1000 478
1100 499
1200 507
1300 569
1400 461
1500 485
1600 517
1700 497
1800 491
1900 429
2000 437
2100 456
2200 444
2300 492
2400 506
2500 447
2600 474
2700 434
2800 462
2900 542
3000 492
3100 491
3200 513
3300 495
3400 552
3500 507
3600 511
3700 474
3800 479
3900 466
4000 530
4100 468
4200 507
4300 558
4400 522
4500 438
4600 457
4700 415
4800 503
4900 553
5000 472
5100 496
5200 455
5300 462
5400 496
5500 497
5600 509
5700 477
5800 458
5900 498
6000 446
6100 464
6200 484
6300 464
6400 436
6500 416
6600 479
6700 438
6800 485
6900 439
7000 452
7100 452
7200 457
7300 458
7400 463
7500 503
7600 482
7700 459
7800 498
7900 538
8000 495
8100 492
8200 501
8300 540
8400 462
8500 473
8600 475
8700 483
8800 534
8900 506
9000 497
9100 504
9200 542
9300 524
9400 483
9500 466
9600 466
9700 485
9800 478
9900 476
10000 440
