# Timestep MovingParticles
100 1385
200 1178
300 1103
400 929
500 914
600 969
700 827
800 916
900 829
1000 812
1100 831
1200 833
1300 786
1400 765
1500 866
1600 781
1700 811
1800 846
1900 828
2000 836
2100 798
2200 778
2300 817
2400 807
2500 778
2600 788
2700 773
2800 812
2900 751
3000 798
3100 772
3200 771
3300 706
3400 739
3500 761
3600 766
3700 754
3800 777
3900 759
4000 774
4100 778
4200 831
4300 743
4400 751
4500 778
4600 706
4700 783
4800 717
4900 748
5000 787
5100 760
5200 778
5300 742
5400 782
5500 746
5600 668
5700 732
5800 729
5900 697
6000 727
6100 740
6200 773
6300 799
6400 775
6500 722
6600 710
6700 756
6800 721
6900 788
7000 745
7100 737
7200 795
7300 752
7400 812
7500 783
7600 797
7700 745
7800 762
7900 727
8000 738
8100 727
8200 684
8300 720
8400 733
8500 759
8600 716
8700 760
8800 687
8900 737
9000 708
9100 724
9200 733
9300 797
9400 764
9500 799
9600 722
9700 723
9800 766
9900 748
10000 712
