0 3 20 0 -1
1 15 30 0 -1
2 19 2 -1 0
3 29 18 0 -1
4 31 16 1 0
5 29 4 -1 0
6 5 2 1 0
7 37 24 0 1
8 30 29 0 1
9 36 14 0 -1
10 26 19 1 0
11 32 22 -1 0
12 31 36 0 -1
13 1 10 -1 0
14 22 17 1 0
15 20 17 0 -1
16 23 15 0 1
17 29 22 0 1
18 31 12 1 0
19 18 35 0 1
20 2 32 0 1
21 3 13 0 1
22 18 26 0 -1
23 19 18 0 1
24 6 39 -1 0
25 23 18 1 0
26 28 28 0 -1
27 20 11 1 0
28 10 26 1 0
29 20 23 1 0
30 22 27 -1 0
31 27 25 0 1
32 21 23 0 -1
33 24 21 -1 0
34 27 23 1 0
35 17 8 0 -1
36 31 10 1 0
37 32 36 -1 0
38 15 7 -1 0
39 14 6 -1 0
40 16 28 0 -1
41 5 15 0 -1
42 28 4 0 1
43 27 20 1 0
44 1 2 -1 0
45 30 33 1 0
46 34 17 0 1
47 24 25 1 0
48 32 10 0 -1
49 12 10 1 0
50 34 4 1 0
51 34 16 0 -1
52 19 0 1 0
53 26 24 0 1
54 24 34 0 -1
55 23 29 -1 0
56 2 36 0 1
57 21 38 0 -1
58 19 5 1 0
59 13 12 0 -1
60 25 28 -1 0
61 31 1 -1 0
62 29 27 0 1
63 38 22 -1 0
64 20 26 0 1
65 19 5 1 0
66 3 15 1 0
67 23 10 0 1
68 15 34 0 1
69 26 31 -1 0
70 21 38 -1 0
71 25 25 0 1
72 10 32 1 0
73 32 28 -1 0
74 25 28 1 0
75 13 20 1 0
76 26 36 0 -1
77 24 3 0 -1
78 27 0 -1 0
79 29 37 1 0
80 22 14 -1 0
81 24 29 1 0
82 34 12 0 -1
83 8 29 -1 0
84 17 20 0 1
85 30 8 0 1
86 28 15 0 -1
87 8 9 0 -1
88 18 30 -1 0
89 35 10 0 -1
90 4 38 0 -1
91 30 32 0 1
92 19 6 0 -1
93 33 36 1 0
94 8 15 -1 0
95 9 20 0 -1
96 28 11 0 1
97 27 7 -1 0
98 16 22 0 1
99 32 38 -1 0
100 1 16 0 -1
101 6 32 0 -1
102 9 35 0 1
103 36 14 0 -1
104 20 34 -1 0
105 39 16 0 -1
106 20 10 1 0
107 4 11 1 0
108 32 27 0 -1
109 25 31 0 -1
110 19 8 0 1
111 10 6 -1 0
112 16 20 0 -1
113 27 23 0 1
114 13 14 0 -1
115 24 13 1 0
116 29 17 -1 0
117 24 10 0 -1
118 21 15 0 -1
119 4 34 0 1
120 29 38 0 -1
121 10 23 0 -1
122 22 22 0 1
123 24 0 0 1
124 14 36 0 -1
125 17 38 0 -1
126 20 6 1 0
127 1 16 -1 0
128 18 21 0 1
129 12 9 -1 0
130 16 39 -1 0
131 8 37 0 1
132 4 27 -1 0
133 29 22 -1 0
134 31 26 1 0
135 5 5 -1 0
136 39 11 0 -1
137 12 22 0 -1
138 2 3 -1 0
139 23 21 0 1
140 25 23 1 0
141 16 5 -1 0
142 13 8 1 0
143 30 28 0 -1
144 29 18 1 0
145 24 11 1 0
146 25 10 -1 0
147 30 15 -1 0
148 28 37 1 0
149 16 26 -1 0
150 31 3 0 -1
151 32 33 0 1
152 18 15 0 -1
153 26 10 -1 0
154 5 1 0 -1
155 24 27 1 0
156 8 8 1 0
157 35 25 1 0
158 22 35 0 -1
159 23 4 0 1
160 34 14 0 -1
161 0 7 1 0
162 33 9 -1 0
163 19 27 -1 0
164 27 9 1 0
165 17 37 0 -1
166 11 11 1 0
167 26 8 1 0
168 36 26 -1 0
169 14 8 1 0
170 23 13 -1 0
171 20 11 -1 0
172 34 27 1 0
173 29 20 1 0
174 15 27 -1 0
175 26 28 0 -1
176 24 4 -1 0
177 13 34 1 0
178 30 17 0 1
179 0 22 -1 0
180 29 32 -1 0
181 30 36 1 0
182 0 7 0 -1
183 30 38 -1 0
184 31 30 0 1
185 23 10 0 1
186 35 0 -1 0
187 26 6 0 1
188 20 33 1 0
189 30 20 0 1
190 17 38 0 -1
191 21 19 -1 0
192 12 11 -1 0
193 26 27 0 1
194 24 21 -1 0
195 13 15 0 -1
196 14 32 0 1
