# Timestep MovingParticles
1 4656
50 2786
100 1207
150 943
200 986
250 875
300 866
350 892
400 851
450 822
500 929
550 840
600 754
650 967
700 890
750 874
800 810
850 911
900 845
950 859
1000 813
1050 854
1100 876
1150 816
1200 867
1250 772
1300 826
1350 840
1400 799
1450 806
1500 818
1550 838
1600 838
1650 860
1700 836
1750 887
1800 902
1850 855
1900 833
1950 785
2000 792
2050 764
2100 788
2150 883
2200 755
2250 742
2300 852
2350 840
2400 795
2450 827
2500 825
2550 818
2600 776
2650 805
2700 809
2750 827
2800 860
2850 836
2900 835
2950 864
3000 827
3050 792
3100 867
3150 762
3200 718
3250 867
3300 773
3350 765
3400 834
3450 836
3500 801
3550 768
3600 797
3650 766
3700 822
3750 819
3800 828
3850 831
3900 822
3950 939
4000 851
4050 812
4100 819
4150 817
4200 755
4250 778
4300 779
4350 772
4400 757
4450 719
4500 774
4550 799
4600 812
4650 707
4700 755
4750 865
4800 775
4850 794
4900 817
4950 760
5000 761
5050 811
5100 855
5150 808
5200 795
5250 850
5300 813
5350 848
5400 833
5450 817
5500 787
5550 812
5600 837
5650 773
5700 817
5750 831
5800 698
5850 766
5900 764
5950 820
6000 774
6050 833
6100 825
6150 812
6200 799
6250 745
6300 772
6350 754
6400 777
6450 741
6500 800
6550 729
6600 773
6650 752
6700 749
6750 771
6800 745
6850 738
6900 742
6950 767
7000 763
7050 752
7100 780
7150 739
7200 768
7250 757
7300 791
7350 774
7400 676
7450 688
7500 806
7550 720
7600 811
7650 860
7700 846
7750 776
7800 766
7850 857
7900 724
7950 744
8000 798
8050 770
8100 703
8150 759
8200 814
8250 801
8300 739
8350 860
8400 808
8450 830
8500 771
8550 761
8600 832
8650 723
8700 697
8750 760
8800 810
8850 748
8900 772
8950 752
9000 695
9050 706
9100 831
9150 742
9200 813
9250 772
9300 798
9350 776
9400 786
9450 808
9500 816
9550 844
9600 837
9650 802
9700 804
9750 779
9800 798
9850 830
9900 789
9950 806
10000 782
