# Timestep MovingParticles
1 3950
100 893
200 473
300 405
400 424
500 416
600 453
700 432
800 401
900 424
1000 388
1100 391
1200 414
1300 385
1400 378
1500 470
1600 434
1700 428
1800 428
1900 436
2000 399
2100 431
2200 394
2300 421
2400 419
2500 385
2600 416
2700 369
2800 421
2900 382
3000 421
3100 447
3200 417
3300 388
3400 408
3500 417
3600 421
3700 409
3800 421
3900 412
4000 382
4100 410
4200 420
4300 453
4400 404
4500 404
4600 432
4700 388
4800 406
4900 413
5000 471
5100 415
5200 414
5300 372
5400 428
5500 370
5600 401
5700 413
5800 426
5900 394
6000 346
6100 382
6200 466
6300 447
6400 391
6500 405
6600 432
6700 445
6800 393
6900 370
7000 400
7100 426
7200 417
7300 356
7400 391
7500 463
7600 453
7700 410
7800 389
7900 420
8000 376
8100 404
8200 385
8300 341
8400 381
8500 393
8600 365
8700 402
8800 379
8900 447
9000 390
9100 370
9200 353
9300 410
9400 408
9500 380
9600 420
9700 441
9800 406
9900 402
10000 353
