0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.009 0.001 0.007 -0.006 -0.005 0.005 -0.002 0.001 -0.004 0.003 0.000 0.001 0.001 0.001 0.000 0.001 0.001 0.000 0.000 0.000 0.000 -0.000 -0.000 -0.000 0.000 0.000 -0.000 0.000 -0.000 -0.001 -0.000 -0.000 -0.001 -0.000 -0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.004 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.026 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.002 0.011 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.005 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.009 0.001 0.007 -0.006 -0.005 0.005 -0.002 0.001 -0.004 0.002 -0.000 0.001 0.000 0.000 0.000 0.000 0.001 0.001 0.000 -0.000 0.000 -0.000 0.000 -0.000 -0.000 -0.000 -0.000 -0.000 0.000 0.000 0.000 0.000 0.000 -0.000 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.004 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.026 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.002 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.005 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.009 0.001 0.007 -0.006 -0.005 0.005 -0.002 0.001 -0.003 0.002 -0.000 0.000 0.000 -0.000 0.000 0.000 0.000 0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 -0.000 -0.000 -0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.000 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.005 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.009 0.001 0.007 -0.006 -0.005 0.005 -0.002 0.002 -0.003 0.002 -0.001 0.000 -0.000 -0.000 0.000 -0.001 0.000 0.001 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.001 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.005 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.006 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.006 -0.005 0.005 -0.002 0.002 -0.003 0.002 -0.001 0.000 -0.000 -0.001 -0.000 0.000 0.001 0.001 0.000 0.000 -0.000 0.000 -0.000 0.000 0.000 0.000 -0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.001 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.005 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.006 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.002 -0.004 0.002 -0.001 0.001 0.000 -0.001 0.000 0.000 0.000 0.000 0.000 -0.000 -0.000 -0.000 -0.000 0.000 0.000 -0.000 -0.000 -0.000 -0.000 0.000 -0.000 0.000 -0.000 0.002 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.004 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.002 -0.003 0.002 -0.001 0.001 0.001 -0.000 0.000 -0.000 -0.000 0.000 0.001 -0.000 0.000 0.000 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 0.000 0.000 -0.001 -0.001 0.002 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.004 -0.002 -0.002 -0.017 0.004 0.012 -0.013 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.002 -0.003 0.002 -0.001 0.001 0.001 -0.000 0.001 -0.001 -0.001 0.000 0.001 -0.000 -0.000 0.000 -0.001 -0.000 -0.000 0.000 0.000 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 0.002 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.004 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.002 -0.004 0.002 -0.001 0.001 0.001 -0.001 0.001 -0.001 -0.001 0.000 0.001 0.000 -0.000 0.000 -0.000 0.000 0.000 0.000 0.001 -0.000 -0.000 0.000 -0.000 -0.000 -0.000 0.002 -0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.004 -0.001 -0.002 -0.017 0.004 0.012 -0.013 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.002 -0.004 0.002 -0.001 0.001 0.001 -0.000 0.001 -0.000 -0.000 0.000 0.000 0.000 0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.000 0.000 -0.001 0.000 0.000 0.001 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.011 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.004 -0.002 -0.002 -0.017 0.004 0.012 -0.013 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.001 -0.004 0.002 -0.001 0.001 0.001 0.000 0.001 -0.000 -0.000 0.001 -0.000 0.000 0.000 0.000 -0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.001 0.000 0.000 0.001 0.000 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.011 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.004 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.001 -0.004 0.002 -0.001 0.001 0.001 0.000 0.001 -0.000 0.000 0.001 -0.000 0.000 -0.000 -0.000 -0.001 0.000 -0.000 -0.000 0.000 0.000 0.000 0.000 0.000 0.000 -0.000 0.000 0.000 0.000 0.001 0.000 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.005 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.007 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.001 -0.004 0.002 -0.001 0.001 0.001 0.000 0.001 -0.000 0.000 0.001 -0.000 0.000 0.000 -0.000 -0.001 -0.001 -0.000 0.000 0.000 0.000 -0.000 0.000 0.000 0.000 -0.000 0.000 0.000 0.000 0.001 0.001 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.012 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.004 -0.005 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
0.001 -0.006 0.007 -0.005 0.001 -0.004 -0.008 0.000 -0.010 0.001 0.007 -0.007 -0.005 0.005 -0.002 0.001 -0.003 0.002 -0.001 0.001 0.001 0.000 0.001 -0.000 0.001 0.001 0.000 0.000 0.000 0.000 -0.000 0.000 -0.000 -0.000 0.000 0.000 -0.000 -0.000 0.000 0.000 -0.000 0.000 0.000 0.000 0.001 0.001 0.001 -0.001 0.001 0.001 0.000 0.001 0.001 0.001 -0.001 0.003 -0.005 -0.016 0.003 -0.020 0.013 0.004 0.004 -0.009 0.025 0.013 -0.003 0.002 -0.021 0.007 -0.006 0.001 0.001 -0.006 -0.001 0.003 0.003 0.011 -0.018 -0.011 -0.009 0.001 -0.001 0.003 -0.001 -0.006 0.003 0.003 -0.005 -0.002 -0.002 -0.017 0.004 0.012 -0.014 0.002 -0.013 0.005 0.001 0.004 
