# Timestep MovingParticles
1 4976
33 1049
66 841
99 875
132 873
165 791
198 830
231 746
264 833
297 739
330 697
363 730
396 798
429 777
462 697
495 767
528 708
561 774
594 695
627 714
660 684
693 649
726 690
759 682
792 764
825 709
858 698
891 672
924 651
957 740
990 679
1023 717
1056 702
1089 788
1122 733
1155 681
1188 617
1221 683
1254 670
1287 723
1320 782
1353 722
1386 716
1419 751
1452 651
1485 695
1518 756
1551 742
1584 707
1617 719
1650 770
1683 711
1716 684
1749 709
1782 745
1815 693
1848 706
1881 723
1914 661
1947 692
1980 699
2013 725
2046 723
2079 692
2112 674
2145 643
2178 755
2211 670
2244 731
2277 672
2310 717
2343 653
2376 716
2409 644
2442 727
2475 692
2508 631
2541 637
2574 673
2607 706
2640 702
2673 710
2706 729
2739 699
2772 690
2805 764
2838 682
2871 722
2904 785
2937 716
2970 680
3003 708
3036 714
3069 629
3102 720
3135 679
3168 639
3201 714
3234 736
3267 780
3300 707
3333 636
3366 735
3399 706
3432 747
3465 691
3498 692
3531 663
3564 655
3597 693
3630 718
3663 701
3696 704
3729 726
3762 722
3795 671
3828 684
3861 673
3894 782
3927 626
3960 641
3993 664
4026 682
4059 605
4092 651
4125 726
4158 681
4191 661
4224 647
4257 634
4290 710
4323 644
4356 680
4389 719
4422 690
4455 619
4488 651
4521 659
4554 595
4587 690
4620 732
4653 706
4686 654
4719 732
4752 709
4785 698
4818 735
4851 744
4884 752
4917 684
4950 640
4983 656
5016 740
5049 717
5082 648
5115 726
5148 679
5181 655
5214 684
5247 628
5280 685
5313 691
5346 620
5379 709
5412 641
5445 637
5478 631
5511 676
5544 655
5577 732
5610 666
5643 649
5676 664
5709 622
5742 695
5775 695
5808 644
5841 664
5874 638
5907 622
5940 677
5973 690
6006 644
6039 634
6072 631
6105 659
6138 620
6171 647
6204 669
6237 671
6270 594
6303 618
6336 615
6369 638
6402 699
6435 578
6468 661
6501 605
6534 626
6567 628
6600 628
6633 672
6666 673
6699 650
6732 666
6765 707
6798 612
6831 639
6864 653
6897 656
6930 683
6963 704
6996 615
7029 612
7062 630
7095 633
7128 650
7161 810
7194 676
7227 668
7260 716
7293 757
7326 604
7359 674
7392 708
7425 660
7458 656
7491 638
7524 681
7557 644
7590 646
7623 684
7656 724
7689 739
7722 632
7755 681
7788 637
7821 657
7854 666
7887 668
7920 644
7953 627
7986 667
8019 637
8052 627
8085 695
8118 649
8151 609
8184 632
8217 625
8250 697
8283 620
8316 651
8349 694
8382 712
8415 624
8448 669
8481 705
8514 621
8547 677
8580 710
8613 693
8646 671
8679 696
8712 646
8745 682
8778 651
8811 645
8844 641
8877 644
8910 632
8943 631
8976 662
9009 651
9042 676
9075 677
9108 669
9141 602
9174 640
9207 647
9240 690
9273 665
9306 678
9339 688
9372 688
9405 657
9438 625
9471 616
9504 648
9537 741
9570 644
9603 681
9636 627
9669 645
9702 671
9735 631
9768 629
9801 713
9834 645
9867 689
9900 668
9933 667
9966 663
9999 671
