# Timestep MovingParticles
1 1155
100 888
200 701
300 538
400 441
500 363
600 327
700 291
800 253
900 243
1000 217
1100 212
1200 220
1300 181
1400 204
1500 204
1600 223
1700 223
1800 202
1900 180
2000 185
2100 193
2200 211
2300 225
2400 207
2500 194
2600 219
2700 230
2800 225
2900 237
3000 240
3100 199
3200 215
3300 224
3400 197
3500 201
3600 229
3700 258
3800 228
3900 235
4000 211
4100 208
4200 206
4300 205
4400 220
4500 210
4600 198
4700 214
4800 200
4900 211
5000 215
5100 218
5200 206
5300 230
5400 229
5500 203
5600 228
5700 238
5800 244
5900 220
6000 202
6100 218
6200 221
6300 201
6400 214
6500 218
6600 212
6700 234
6800 214
6900 216
7000 191
7100 189
7200 205
7300 212
7400 196
7500 197
7600 201
7700 181
7800 168
7900 210
8000 214
8100 249
8200 242
8300 210
8400 247
8500 242
8600 208
8700 215
8800 209
8900 202
9000 206
9100 204
9200 200
9300 204
9400 188
9500 180
9600 196
9700 185
9800 202
9900 211
10000 201
