# Timestep MovingParticles
100 825
200 534
300 487
400 446
500 390
600 360
700 353
800 319
900 283
1000 276
1100 254
1200 232
1300 201
1400 193
1500 189
1600 178
1700 164
1800 186
1900 159
2000 159
2100 143
2200 157
2300 139
2400 123
2500 133
2600 116
2700 127
2800 105
2900 102
3000 111
3100 104
3200 81
3300 79
3400 72
3500 68
3600 70
3700 87
3800 89
3900 74
4000 76
4100 74
4200 72
4300 65
4400 61
4500 65
4600 53
4700 51
4800 54
4900 41
5000 49
5100 62
5200 53
5300 56
5400 50
5500 60
5600 51
5700 45
5800 43
5900 30
6000 57
6100 50
6200 43
6300 36
6400 29
6500 43
6600 48
6700 29
6800 44
6900 33
7000 26
7100 27
7200 24
7300 24
7400 25
7500 23
7600 21
7700 26
7800 20
7900 28
8000 20
8100 26
8200 14
8300 27
8400 26
8500 21
8600 23
8700 40
8800 27
8900 28
9000 16
9100 45
9200 31
9300 24
9400 34
9500 30
9600 23
9700 29
9800 30
9900 30
10000 23
