# Timestep MovingParticles
100 914
200 843
300 768
400 722
500 712
600 722
700 644
800 647
900 625
1000 632
1100 613
1200 644
1300 663
1400 633
1500 584
1600 590
1700 573
1800 599
1900 568
2000 585
2100 604
2200 628
2300 575
2400 592
2500 690
2600 652
2700 608
2800 629
2900 595
3000 603
3100 607
3200 562
3300 625
3400 578
3500 581
3600 632
3700 634
3800 603
3900 571
4000 590
4100 567
4200 613
4300 595
4400 632
4500 632
4600 610
4700 588
4800 602
4900 608
5000 570
5100 570
5200 546
5300 603
5400 576
5500 598
5600 574
5700 568
5800 566
5900 563
6000 627
6100 583
6200 607
6300 536
6400 608
6500 610
6600 594
6700 595
6800 551
6900 608
7000 573
7100 565
7200 588
7300 601
7400 621
7500 591
7600 601
7700 611
7800 605
7900 564
8000 592
8100 574
8200 600
8300 637
8400 572
8500 591
8600 627
8700 585
8800 578
8900 595
9000 600
9100 594
9200 601
9300 608
9400 604
9500 603
9600 607
9700 596
9800 603
9900 609
10000 629
