# Timestep MovingParticles
1 1565
125 1360
250 1129
375 990
500 875
625 708
750 671
875 622
1000 570
1125 522
1250 489
1375 439
1500 437
1625 428
1750 373
1875 432
2000 409
2125 433
2250 398
2375 385
2500 361
2625 364
2750 376
2875 347
3000 361
3125 375
3250 338
3375 363
3500 379
3625 417
3750 402
3875 417
4000 425
4125 384
4250 403
4375 411
4500 388
4625 400
4750 399
4875 377
5000 394
5125 390
5250 372
5375 353
5500 357
5625 357
5750 330
5875 353
6000 358
6125 345
6250 331
6375 370
6500 345
6625 357
6750 358
6875 370
7000 345
7125 370
7250 333
7375 361
7500 374
7625 321
7750 348
7875 389
8000 400
8125 398
8250 402
8375 387
8500 368
8625 342
8750 362
8875 401
9000 390
9125 388
9250 396
9375 371
9500 343
9625 348
9750 366
9875 372
10000 385
