# Timestep MovingParticles
100 718
200 488
300 404
400 318
500 274
600 205
700 207
800 194
900 169
1000 165
1100 142
1200 124
1300 147
1400 110
1500 93
1600 84
1700 100
1800 110
1900 108
2000 111
2100 110
2200 102
2300 95
2400 92
2500 94
2600 80
2700 87
2800 82
2900 90
3000 94
3100 104
3200 91
3300 95
3400 106
3500 125
3600 127
3700 109
3800 103
3900 105
4000 133
4100 105
4200 101
4300 90
4400 76
4500 90
4600 77
4700 83
4800 102
4900 105
5000 104
5100 85
5200 86
5300 85
5400 108
5500 96
5600 97
5700 108
5800 103
5900 91
6000 93
6100 99
6200 84
6300 120
6400 109
6500 102
6600 101
6700 89
6800 106
6900 111
7000 96
7100 116
7200 103
7300 123
7400 113
7500 86
7600 100
7700 116
7800 75
7900 93
8000 115
8100 104
8200 95
8300 81
8400 83
8500 90
8600 77
8700 81
8800 91
8900 88
9000 99
9100 90
9200 104
9300 91
9400 103
9500 95
9600 86
9700 97
9800 92
9900 85
10000 83
