# Timestep MovingParticles
1 4409
50 1310
100 776
150 764
200 713
250 762
300 762
350 719
400 749
450 721
500 744
550 762
600 677
650 738
700 752
750 748
800 678
850 712
900 663
950 722
1000 714
1050 648
1100 641
1150 695
1200 683
1250 598
1300 618
1350 631
1400 649
1450 687
1500 634
1550 666
1600 641
1650 736
1700 699
1750 679
1800 724
1850 662
1900 700
1950 702
2000 739
2050 662
2100 634
2150 667
2200 630
2250 713
2300 735
2350 706
2400 641
2450 704
2500 739
2550 668
2600 701
2650 752
2700 711
2750 777
2800 761
2850 671
2900 638
2950 689
3000 722
3050 660
3100 662
3150 655
3200 702
3250 683
3300 651
3350 671
3400 688
3450 687
3500 642
3550 717
3600 678
3650 656
3700 715
3750 726
3800 695
3850 706
3900 669
3950 710
4000 678
4050 688
4100 637
4150 664
4200 671
4250 641
4300 674
4350 711
4400 667
4450 716
4500 732
4550 760
4600 685
4650 721
4700 691
4750 688
4800 736
4850 638
4900 669
4950 645
5000 671
5050 671
5100 675
5150 639
5200 680
5250 630
5300 691
5350 646
5400 722
5450 692
5500 640
5550 698
5600 720
5650 680
5700 631
5750 629
5800 743
5850 713
5900 696
5950 776
6000 707
6050 660
6100 650
6150 702
6200 719
6250 674
6300 690
6350 624
6400 698
6450 633
6500 670
6550 668
6600 687
6650 626
6700 696
6750 682
6800 694
6850 654
6900 665
6950 711
7000 602
7050 660
7100 641
7150 734
7200 725
7250 698
7300 726
7350 645
7400 739
7450 762
7500 755
7550 680
7600 646
7650 676
7700 728
7750 736
7800 715
7850 639
7900 663
7950 652
8000 666
8050 726
8100 642
8150 670
8200 668
8250 614
8300 755
8350 710
8400 709
8450 718
8500 673
8550 691
8600 715
8650 659
8700 703
8750 732
8800 659
8850 676
8900 728
8950 651
9000 646
9050 705
9100 769
9150 733
9200 696
9250 680
9300 672
9350 658
9400 656
9450 682
9500 673
9550 649
9600 713
9650 697
9700 685
9750 703
9800 693
9850 795
9900 753
9950 737
10000 714
