# Timestep MovingParticles
100 1060
200 990
300 928
400 883
500 780
600 788
700 761
800 770
900 684
1000 678
1100 707
1200 696
1300 711
1400 721
1500 680
1600 656
1700 684
1800 671
1900 695
2000 674
2100 699
2200 672
2300 706
2400 666
2500 663
2600 660
2700 647
2800 656
2900 644
3000 683
3100 652
3200 648
3300 654
3400 627
3500 619
3600 649
3700 640
3800 629
3900 664
4000 614
4100 640
4200 672
4300 649
4400 663
4500 689
4600 721
4700 664
4800 688
4900 714
5000 681
5100 676
5200 685
5300 668
5400 690
5500 648
5600 643
5700 663
5800 656
5900 616
6000 626
6100 669
6200 641
6300 623
6400 610
6500 657
6600 620
6700 613
6800 639
6900 668
7000 652
7100 607
7200 693
7300 670
7400 629
7500 617
7600 650
7700 620
7800 653
7900 630
8000 654
8100 631
8200 637
8300 655
8400 658
8500 622
8600 623
8700 674
8800 652
8900 660
9000 664
9100 627
9200 657
9300 639
9400 646
9500 660
9600 664
9700 684
9800 681
9900 645
10000 635
