# Timestep MovingParticles
1 977
20 963
40 908
60 866
80 880
100 904
120 814
140 807
160 752
180 757
200 772
220 736
240 771
260 700
280 743
300 736
320 723
340 699
360 688
380 719
400 725
420 667
440 677
460 685
480 689
500 679
520 695
540 661
560 659
580 642
600 616
620 638
640 637
660 608
680 607
700 590
720 600
740 633
760 632
780 614
800 608
820 579
840 556
860 599
880 604
900 597
920 581
940 609
960 578
980 569
1000 578
1020 541
1040 543
1060 538
1080 564
1100 553
1120 598
1140 590
1160 572
1180 552
1200 601
1220 582
1240 600
1260 584
1280 588
1300 595
1320 564
1340 554
1360 568
1380 578
1400 573
1420 555
1440 553
1460 549
1480 576
1500 549
1520 568
1540 551
1560 548
1580 552
1600 546
1620 553
1640 575
1660 574
1680 595
1700 553
1720 566
1740 571
1760 569
1780 572
1800 567
1820 568
1840 570
1860 541
1880 557
1900 578
1920 534
1940 558
1960 517
1980 561
2000 552
2020 577
2040 549
2060 551
2080 565
2100 567
2120 556
2140 580
2160 573
2180 586
2200 578
2220 560
2240 560
2260 562
2280 549
2300 554
2320 556
2340 535
2360 548
2380 572
2400 531
2420 548
2440 545
2460 547
2480 534
2500 569
2520 525
2540 533
2560 522
2580 505
2600 525
2620 536
2640 544
2660 537
2680 513
2700 539
2720 525
2740 512
2760 566
2780 536
2800 545
2820 541
2840 529
2860 543
2880 555
2900 529
2920 540
2940 558
2960 530
2980 581
3000 558
3020 556
3040 570
3060 547
3080 582
3100 560
3120 559
3140 555
3160 607
3180 551
3200 578
3220 534
3240 540
3260 591
3280 553
3300 531
3320 497
3340 549
3360 528
3380 537
3400 571
3420 556
3440 564
3460 551
3480 540
3500 545
3520 552
3540 545
3560 554
3580 575
3600 549
3620 564
3640 539
3660 541
3680 551
3700 596
3720 551
3740 541
3760 599
3780 536
3800 548
3820 583
3840 560
3860 559
3880 591
3900 594
3920 565
3940 559
3960 607
3980 585
4000 566
4020 608
4040 589
4060 603
4080 569
4100 605
4120 596
4140 585
4160 584
4180 614
4200 585
4220 607
4240 597
4260 580
4280 587
4300 569
4320 559
4340 561
4360 588
4380 562
4400 586
4420 558
4440 563
4460 557
4480 564
4500 552
4520 509
4540 552
4560 579
4580 543
4600 554
4620 552
4640 561
4660 556
4680 557
4700 551
4720 564
4740 549
4760 549
4780 568
4800 531
4820 564
4840 578
4860 558
4880 548
4900 561
4920 571
4940 565
4960 563
4980 592
5000 559
5020 558
5040 552
5060 574
5080 560
5100 561
5120 550
5140 585
5160 567
5180 551
5200 576
5220 572
5240 564
5260 546
5280 572
5300 524
5320 547
5340 556
5360 557
5380 552
5400 591
5420 564
5440 567
5460 548
5480 555
5500 550
5520 530
5540 564
5560 551
5580 557
5600 542
5620 540
5640 554
5660 579
5680 552
5700 544
5720 556
5740 568
5760 566
5780 589
5800 589
5820 552
5840 555
5860 547
5880 548
5900 531
5920 578
5940 561
5960 567
5980 551
6000 551
6020 544
6040 557
6060 560
6080 550
6100 519
6120 575
6140 570
6160 523
6180 565
6200 571
6220 581
6240 555
6260 567
6280 547
6300 557
6320 554
6340 564
6360 535
6380 532
6400 550
6420 546
6440 551
6460 581
6480 559
6500 573
6520 525
6540 572
6560 566
6580 552
6600 558
6620 569
6640 565
6660 590
6680 570
6700 552
6720 534
6740 580
6760 532
6780 540
6800 519
6820 531
6840 551
6860 544
6880 542
6900 552
6920 566
6940 569
6960 543
6980 587
7000 565
7020 529
7040 578
7060 534
7080 545
7100 565
7120 533
7140 559
7160 549
7180 590
7200 573
7220 592
7240 589
7260 568
7280 590
7300 557
7320 564
7340 574
7360 533
7380 606
7400 574
7420 578
7440 569
7460 541
7480 558
7500 559
7520 563
7540 526
7560 547
7580 551
7600 528
7620 518
7640 530
7660 538
7680 544
7700 548
7720 576
7740 563
7760 558
7780 524
7800 572
7820 527
7840 562
7860 552
7880 553
7900 532
7920 533
7940 551
7960 521
7980 562
8000 544
8020 539
8040 549
8060 562
8080 577
8100 564
8120 593
8140 552
8160 546
8180 552
8200 578
8220 589
8240 567
8260 561
8280 555
8300 561
8320 573
8340 576
8360 608
8380 562
8400 572
8420 582
8440 570
8460 563
8480 561
8500 565
8520 579
8540 601
8560 566
8580 567
8600 545
8620 579
8640 568
8660 572
8680 560
8700 580
8720 591
8740 561
8760 567
8780 572
8800 566
8820 551
8840 600
8860 563
8880 602
8900 598
8920 594
8940 557
8960 552
8980 613
9000 572
9020 593
9040 588
9060 574
9080 590
9100 560
9120 572
9140 557
9160 564
9180 555
9200 584
9220 565
9240 590
9260 556
9280 583
9300 545
9320 555
9340 518
9360 584
9380 579
9400 560
9420 575
9440 569
9460 559
9480 520
9500 552
9520 551
9540 561
9560 549
9580 565
9600 555
9620 561
9640 565
9660 598
9680 566
9700 587
9720 591
9740 570
9760 585
9780 569
9800 575
9820 559
9840 555
9860 560
9880 552
9900 585
9920 579
9940 562
9960 558
9980 561
10000 567
