# Timestep MovingParticles
1 2856
9 2766
18 2779
27 2756
36 2776
45 2708
54 2718
63 2786
72 2707
81 2685
90 2747
99 2725
108 2678
117 2614
126 2667
135 2659
144 2680
153 2621
162 2692
171 2613
180 2589
189 2550
198 2514
207 2524
216 2554
225 2536
234 2498
243 2522
252 2467
261 2474
270 2437
279 2386
288 2400
297 2324
306 2360
315 2380
324 2273
333 2289
342 2190
351 2287
360 2307
369 2279
378 2176
387 2103
396 2110
405 2135
414 2067
423 2013
432 2033
441 2007
450 1964
459 1875
468 1877
477 1911
486 1969
495 1817
504 1800
513 1806
522 1842
531 1772
540 1797
549 1740
558 1676
567 1672
576 1675
585 1658
594 1638
603 1659
612 1611
621 1591
630 1623
639 1563
648 1600
657 1508
666 1449
675 1505
684 1390
693 1388
702 1403
711 1393
720 1315
729 1308
738 1329
747 1313
756 1261
765 1295
774 1277
783 1199
792 1212
801 1187
810 1220
819 1198
828 1180
837 1102
846 1174
855 1112
864 1054
873 1092
882 1040
891 1073
900 1051
909 1061
918 1033
927 1023
936 1047
945 990
954 1022
963 973
972 946
981 929
990 903
999 897
1008 916
1017 946
1026 882
1035 905
1044 889
1053 844
1062 846
1071 857
1080 836
1089 809
1098 821
1107 831
1116 776
1125 787
1134 756
1143 802
1152 759
1161 750
1170 791
1179 730
1188 763
1197 764
1206 720
1215 692
1224 738
1233 697
1242 675
1251 697
1260 710
1269 679
1278 672
1287 668
1296 666
1305 666
1314 698
1323 660
1332 668
1341 672
1350 653
1359 665
1368 610
1377 619
1386 628
1395 616
1404 627
1413 629
1422 611
1431 617
1440 651
1449 592
1458 574
1467 556
1476 586
1485 550
1494 567
1503 550
1512 547
1521 547
1530 543
1539 550
1548 556
1557 529
1566 549
1575 548
1584 571
1593 585
1602 587
1611 572
1620 584
1629 549
1638 561
1647 576
1656 551
1665 584
1674 535
1683 561
1692 549
1701 563
1710 537
1719 517
1728 498
1737 488
1746 520
1755 513
1764 541
1773 565
1782 603
1791 551
1800 553
1809 533
1818 518
1827 480
1836 521
1845 494
1854 512
1863 522
1872 511
1881 511
1890 490
1899 523
1908 460
1917 515
1926 483
1935 485
1944 471
1953 492
1962 477
1971 481
1980 533
1989 472
1998 484
2007 512
2016 507
2025 528
2034 527
2043 514
2052 524
2061 499
2070 521
2079 527
2088 504
2097 536
2106 505
2115 537
2124 519
2133 518
2142 553
2151 531
2160 582
2169 541
2178 516
2187 495
2196 528
2205 524
2214 504
2223 567
2232 531
2241 508
2250 549
2259 488
2268 495
2277 509
2286 483
2295 467
2304 522
2313 510
2322 518
2331 487
2340 473
2349 472
2358 495
2367 489
2376 500
2385 496
2394 507
2403 473
2412 451
2421 481
2430 463
2439 469
2448 460
2457 427
2466 459
2475 475
2484 476
2493 441
2502 507
2511 467
2520 494
2529 435
2538 495
2547 445
2556 482
2565 465
2574 463
2583 486
2592 478
2601 483
2610 430
2619 463
2628 496
2637 455
2646 439
2655 452
2664 475
2673 487
2682 460
2691 442
2700 477
2709 454
2718 448
2727 464
2736 439
2745 454
2754 442
2763 444
2772 429
2781 477
2790 463
2799 452
2808 436
2817 462
2826 434
2835 464
2844 432
2853 489
2862 477
2871 480
2880 496
2889 439
2898 470
2907 501
2916 494
2925 472
2934 463
2943 459
2952 452
2961 461
2970 484
2979 478
2988 489
2997 504
3006 488
3015 501
3024 477
3033 501
3042 475
3051 449
3060 497
3069 452
3078 488
3087 469
3096 475
3105 488
3114 499
3123 487
3132 480
3141 513
3150 454
3159 473
3168 514
3177 498
3186 504
3195 504
3204 516
3213 529
3222 474
3231 527
3240 489
3249 493
3258 500
3267 485
3276 486
3285 490
3294 511
3303 509
3312 486
3321 518
3330 482
3339 456
3348 471
3357 462
3366 495
3375 477
3384 443
3393 444
3402 465
3411 442
3420 461
3429 483
3438 466
3447 518
3456 480
3465 530
3474 493
3483 506
3492 572
3501 487
3510 477
3519 486
3528 518
3537 514
3546 439
3555 471
3564 492
3573 464
3582 511
3591 517
3600 478
3609 491
3618 476
3627 490
3636 511
3645 520
3654 523
3663 497
3672 491
3681 494
3690 470
3699 468
3708 456
3717 455
3726 463
3735 475
3744 457
3753 469
3762 458
3771 475
3780 483
3789 468
3798 472
3807 493
3816 472
3825 485
3834 492
3843 526
3852 492
3861 469
3870 517
3879 488
3888 506
3897 463
3906 456
3915 466
3924 463
3933 454
3942 469
3951 500
3960 461
3969 498
3978 479
3987 494
3996 484
4005 474
4014 471
4023 452
4032 479
4041 474
4050 501
4059 479
4068 456
4077 477
4086 456
4095 488
4104 458
4113 417
4122 452
4131 464
4140 459
4149 479
4158 494
4167 461
4176 461
4185 478
4194 458
4203 441
4212 463
4221 429
4230 439
4239 435
4248 487
4257 439
4266 462
4275 489
4284 440
4293 468
4302 472
4311 443
4320 481
4329 477
4338 480
4347 453
4356 476
4365 471
4374 452
4383 477
4392 507
4401 454
4410 475
4419 476
4428 498
4437 461
4446 487
4455 482
4464 465
4473 452
4482 474
4491 466
4500 467
4509 491
4518 485
4527 461
4536 480
4545 536
4554 492
4563 481
4572 488
4581 470
4590 475
4599 493
4608 499
4617 487
4626 487
4635 470
4644 458
4653 500
4662 479
4671 495
4680 466
4689 485
4698 486
4707 473
4716 492
4725 461
4734 489
4743 496
4752 476
4761 474
4770 445
4779 481
4788 453
4797 402
4806 430
4815 445
4824 452
4833 419
4842 447
4851 443
4860 451
4869 443
4878 465
4887 451
4896 441
4905 429
4914 448
4923 463
4932 441
4941 489
4950 452
4959 449
4968 478
4977 475
4986 453
4995 449
5004 490
5013 430
5022 467
5031 473
5040 458
5049 458
5058 467
5067 481
5076 486
5085 490
5094 464
5103 461
5112 474
5121 445
5130 445
5139 460
5148 469
5157 464
5166 445
5175 438
5184 449
5193 472
5202 453
5211 466
5220 469
5229 448
5238 446
5247 409
