# Timestep MovingParticles
1 2746
125 2178
250 1418
375 850
500 628
625 483
750 423
875 381
1000 384
1125 417
1250 384
1375 397
1500 403
1625 388
1750 402
1875 407
2000 402
2125 416
2250 359
2375 413
2500 425
2625 370
2750 388
2875 381
3000 400
3125 365
3250 403
3375 392
3500 390
3625 374
3750 405
3875 384
4000 360
4125 360
4250 390
4375 356
4500 462
4625 419
4750 405
4875 361
5000 370
5125 369
5250 414
5375 404
5500 366
5625 451
5750 379
5875 389
6000 381
6125 394
6250 405
6375 448
6500 431
6625 391
6750 439
6875 441
7000 411
7125 388
7250 417
7375 389
7500 365
7625 369
7750 359
7875 343
8000 387
8125 366
8250 335
8375 399
8500 410
8625 358
8750 400
8875 377
9000 307
9125 348
9250 369
9375 382
9500 317
9625 339
9750 340
9875 358
10000 393
