0 66 35 0 1
1 54 20 0 -1
2 54 27 1 0
3 63 15 0 1
4 52 21 0 1
5 79 12 0 1
6 60 39 0 1
7 61 6 -1 0
8 62 8 1 0
9 65 33 -1 0
10 63 2 0 1
11 32 34 1 0
12 75 13 0 -1
13 65 19 1 0
14 64 2 0 1
15 58 26 1 0
16 63 8 1 0
17 55 21 -1 0
18 62 37 0 -1
19 55 3 1 0
20 48 28 0 1
21 56 38 1 0
22 71 8 0 -1
23 56 17 1 0
24 46 20 1 0
25 63 4 0 1
26 66 16 0 -1
27 33 0 1 0
28 65 31 -1 0
29 53 29 0 1
30 66 6 -1 0
31 62 12 0 -1
32 65 35 1 0
33 74 8 -1 0
34 69 4 0 1
35 58 25 0 1
36 57 6 0 -1
37 72 5 1 0
38 58 1 1 0
39 57 28 -1 0
40 12 37 1 0
41 52 18 0 -1
42 63 11 0 -1
43 53 27 1 0
44 59 8 1 0
45 58 23 0 1
46 54 25 0 1
47 59 32 0 1
48 52 21 -1 0
49 55 39 1 0
50 69 7 -1 0
51 63 31 1 0
52 73 7 -1 0
53 59 24 0 1
54 44 23 0 1
55 64 18 0 -1
56 62 5 1 0
57 72 18 -1 0
58 58 2 1 0
59 28 29 1 0
60 12 36 -1 0
61 62 37 1 0
62 64 14 0 -1
63 50 23 1 0
64 61 32 0 1
65 63 8 0 1
66 47 20 1 0
67 56 26 0 1
68 55 2 1 0
69 58 3 -1 0
70 67 33 0 1
71 65 13 0 -1
72 53 22 1 0
73 64 36 -1 0
74 59 19 0 1
75 61 20 -1 0
76 63 36 -1 0
77 73 9 0 1
78 54 16 -1 0
79 62 11 0 -1
80 64 4 0 -1
81 78 15 0 -1
82 58 38 -1 0
83 63 18 0 1
84 73 20 0 -1
85 55 29 0 -1
86 51 27 1 0
87 79 14 0 -1
88 5 37 0 1
89 49 30 1 0
90 73 19 1 0
91 55 2 1 0
92 66 34 0 1
93 44 27 0 -1
94 80 9 0 -1
95 37 4 1 0
96 43 24 0 -1
97 85 22 1 0
98 80 14 -1 0
99 73 3 -1 0
100 56 15 0 1
101 55 26 0 -1
102 74 19 1 0
103 53 23 -1 0
104 53 29 0 1
105 63 3 0 -1
106 69 19 1 0
107 58 24 0 1
108 70 15 0 1
109 64 12 0 -1
110 60 4 -1 0
111 51 21 1 0
112 62 17 1 0
113 50 26 1 0
114 48 31 0 -1
115 56 39 -1 0
116 53 20 0 -1
117 84 34 0 1
118 67 37 0 1
119 64 33 0 -1
120 66 1 0 -1
121 69 36 -1 0
122 64 10 0 -1
123 67 15 0 -1
124 70 11 1 0
125 59 39 -1 0
126 43 24 1 0
127 36 35 0 -1
128 43 21 1 0
129 69 9 0 1
130 64 31 -1 0
131 45 21 0 1
132 65 18 0 1
133 77 17 -1 0
134 58 19 0 -1
135 50 22 0 1
136 53 25 1 0
137 74 18 -1 0
138 87 9 0 -1
139 70 5 1 0
140 56 3 0 1
141 55 15 0 1
142 43 22 -1 0
143 57 38 0 1
144 55 38 0 1
145 57 0 -1 0
146 74 6 0 -1
147 58 3 0 1
148 72 8 0 1
149 61 10 0 1
150 86 21 0 -1
151 60 16 -1 0
152 59 27 -1 0
153 75 13 0 -1
154 66 20 0 1
155 48 21 -1 0
156 4 0 0 -1
157 48 26 -1 0
158 71 8 -1 0
159 70 14 1 0
160 59 21 0 1
161 65 37 0 1
162 71 20 -1 0
163 61 10 -1 0
164 57 39 0 -1
165 60 38 1 0
166 55 24 -1 0
167 76 12 0 1
168 57 27 0 -1
169 60 21 -1 0
170 57 3 0 1
171 56 13 0 1
172 67 17 0 1
173 50 24 1 0
174 60 8 0 1
175 51 31 1 0
176 67 34 0 1
177 69 4 0 1
178 83 16 0 1
179 6 36 0 -1
180 51 29 -1 0
181 73 14 0 1
182 73 5 0 1
183 68 38 -1 0
184 60 4 1 0
185 68 7 1 0
186 73 17 0 1
187 69 20 1 0
188 73 10 -1 0
189 84 17 1 0
190 53 26 0 -1
191 74 9 0 -1
192 56 17 -1 0
193 73 8 0 -1
194 60 31 0 1
195 47 22 0 1
196 52 27 0 1
197 71 39 0 1
198 64 22 0 -1
199 63 6 0 1
200 62 8 1 0
201 56 13 0 1
202 51 22 0 -1
203 54 24 0 -1
204 63 22 -1 0
205 58 32 1 0
206 66 2 -1 0
207 55 30 0 -1
208 52 29 0 -1
209 61 38 0 -1
210 56 4 1 0
211 74 4 0 1
212 54 4 1 0
213 61 11 1 0
214 49 31 0 -1
215 63 35 -1 0
216 56 20 1 0
217 54 19 -1 0
218 65 0 -1 0
219 55 15 0 1
220 63 32 0 -1
221 68 33 -1 0
222 65 3 -1 0
223 48 24 0 -1
224 44 36 -1 0
225 63 33 1 0
226 71 7 -1 0
227 60 10 1 0
228 61 32 0 1
229 61 38 -1 0
230 64 8 0 -1
231 57 6 0 -1
232 64 33 -1 0
233 56 26 -1 0
234 43 26 0 -1
235 67 12 0 -1
236 55 27 0 1
237 52 29 1 0
238 57 3 1 0
239 70 12 -1 0
240 61 12 1 0
241 60 35 0 -1
242 47 27 -1 0
243 56 15 -1 0
244 47 9 -1 0
245 54 26 -1 0
246 65 11 0 1
247 68 12 0 -1
248 68 10 0 -1
249 62 3 1 0
250 81 12 1 0
251 60 9 1 0
252 76 19 -1 0
253 65 19 0 1
254 76 15 1 0
255 72 19 0 -1
256 85 22 -1 0
257 49 26 -1 0
258 58 35 1 0
259 70 21 -1 0
260 67 21 0 -1
261 59 8 0 1
262 67 18 -1 0
263 67 5 0 1
264 57 17 0 1
265 72 0 0 1
266 45 22 1 0
267 71 34 0 1
268 56 1 0 -1
269 6 30 -1 0
270 44 6 0 -1
271 71 4 0 -1
272 66 38 0 1
273 59 30 0 1
274 72 17 0 1
275 61 23 -1 0
276 28 25 0 -1
277 71 16 0 1
278 61 36 1 0
279 68 1 -1 0
280 68 1 -1 0
281 62 15 0 -1
282 59 23 -1 0
283 67 34 0 1
284 70 18 0 1
285 30 37 0 1
286 64 10 0 1
287 61 1 1 0
288 70 36 -1 0
289 44 28 0 -1
290 68 11 1 0
291 66 5 -1 0
292 57 5 1 0
293 72 8 -1 0
294 59 16 -1 0
295 69 5 0 1
296 64 32 0 1
297 75 19 -1 0
298 54 28 1 0
299 44 25 0 1
300 71 14 1 0
301 66 2 -1 0
302 69 21 -1 0
303 57 0 0 1
304 66 36 0 1
305 66 11 -1 0
306 41 23 1 0
307 74 7 0 1
308 63 34 0 -1
309 66 9 1 0
310 44 21 1 0
311 60 21 1 0
312 54 0 0 -1
313 45 26 1 0
314 58 17 0 1
315 62 4 0 -1
316 44 26 0 -1
317 57 16 1 0
318 3 12 -1 0
319 77 19 -1 0
320 75 10 0 1
321 63 8 1 0
322 58 14 0 1
323 77 19 1 0
324 52 21 -1 0
325 54 25 -1 0
326 65 12 1 0
327 70 14 1 0
328 51 28 0 1
329 69 13 0 -1
330 68 36 0 -1
331 78 16 0 -1
332 56 4 1 0
333 57 4 0 1
334 60 35 0 -1
335 63 4 0 1
336 17 39 0 -1
337 75 23 -1 0
338 57 15 -1 0
339 56 2 1 0
340 42 25 1 0
341 41 5 0 1
342 80 29 0 -1
343 59 9 -1 0
344 50 31 1 0
345 64 0 1 0
346 75 15 1 0
347 52 26 0 -1
348 61 36 0 1
349 57 14 0 1
350 69 11 1 0
351 68 6 0 1
352 54 37 0 1
353 62 0 1 0
354 60 33 1 0
355 66 15 -1 0
356 74 11 1 0
357 62 18 0 -1
358 53 30 1 0
359 48 20 -1 0
360 59 18 -1 0
361 59 33 -1 0
362 65 7 1 0
363 58 24 0 -1
364 60 17 0 -1
365 69 35 -1 0
366 64 15 0 1
367 48 26 -1 0
368 63 37 -1 0
369 63 18 0 1
370 44 29 1 0
371 61 36 0 -1
372 56 38 0 1
373 76 15 0 1
374 43 23 1 0
375 60 1 0 1
376 58 4 -1 0
377 54 39 1 0
378 60 22 -1 0
379 75 16 0 1
380 66 7 1 0
381 56 20 1 0
382 69 37 0 -1
383 63 9 1 0
384 76 13 1 0
385 53 16 1 0
386 46 24 0 1
387 70 13 0 -1
388 73 12 1 0
389 58 9 1 0
390 63 39 0 -1
391 65 3 0 -1
392 50 25 -1 0
393 77 16 0 1
394 43 23 1 0
395 73 6 1 0
396 54 22 0 -1
397 71 2 0 -1
398 66 17 1 0
399 65 28 1 0
400 71 5 1 0
401 66 19 0 1
402 63 3 1 0
403 62 31 0 1
404 61 13 1 0
405 44 27 0 -1
406 50 20 0 1
407 62 3 1 0
408 46 24 0 1
409 57 4 0 -1
410 77 17 -1 0
411 56 20 -1 0
412 52 30 -1 0
413 20 13 1 0
414 57 25 -1 0
415 69 35 0 1
416 67 8 0 -1
417 51 19 1 0
418 54 15 1 0
419 94 2 0 1
420 55 25 1 0
421 60 36 0 -1
422 75 12 0 -1
423 62 20 -1 0
424 62 20 0 1
425 51 29 0 -1
426 74 18 1 0
427 67 0 -1 0
428 53 24 0 -1
429 55 28 -1 0
430 62 21 0 -1
431 71 1 0 1
432 48 23 0 1
433 57 1 0 -1
434 89 36 1 0
435 49 27 0 1
436 53 22 1 0
437 74 14 1 0
438 51 25 0 1
439 70 2 1 0
440 61 5 0 1
441 53 15 1 0
442 70 14 0 1
443 75 11 -1 0
444 73 2 -1 0
445 52 31 0 -1
446 58 3 0 -1
447 73 19 -1 0
448 75 9 0 1
449 78 15 0 -1
450 73 6 1 0
451 71 18 1 0
452 78 11 -1 0
453 59 4 1 0
454 61 30 -1 0
455 55 15 1 0
456 68 38 -1 0
457 64 35 -1 0
458 56 5 0 -1
459 57 37 0 1
460 65 8 0 -1
461 3 22 0 1
462 58 36 1 0
463 60 3 0 1
464 63 32 1 0
465 77 20 0 -1
466 67 34 0 -1
467 54 19 1 0
468 59 16 0 -1
469 68 21 1 0
470 61 18 0 -1
471 78 16 -1 0
472 65 12 1 0
473 68 15 -1 0
474 72 3 1 0
475 63 14 -1 0
476 65 34 -1 0
477 60 9 -1 0
478 54 23 0 -1
479 71 16 -1 0
480 67 6 0 -1
481 75 16 1 0
482 58 20 0 1
483 56 14 0 1
484 69 37 -1 0
485 54 21 1 0
486 48 21 -1 0
487 62 14 0 1
488 67 38 0 1
489 73 18 -1 0
490 60 12 0 -1
491 54 4 1 0
492 59 35 0 1
493 64 13 1 0
494 58 37 0 1
495 70 19 0 -1
496 61 22 0 -1
497 63 16 0 -1
498 49 29 1 0
499 68 18 -1 0
500 57 19 0 1
501 68 17 1 0
502 8 2 1 0
503 44 23 1 0
504 58 17 0 1
505 57 19 1 0
506 59 15 0 1
507 48 25 1 0
508 77 16 -1 0
509 68 4 0 -1
510 61 37 0 -1
511 64 13 0 -1
512 67 14 -1 0
513 30 1 0 1
514 54 14 0 1
515 71 15 1 0
516 72 31 -1 0
517 55 27 0 -1
518 56 28 0 -1
519 65 21 0 -1
520 67 10 1 0
521 58 18 0 1
522 49 31 0 -1
523 6 32 -1 0
524 56 29 0 -1
525 57 28 -1 0
526 58 2 0 -1
527 66 6 0 -1
528 65 22 0 -1
529 56 23 0 1
530 51 21 0 1
531 53 16 0 1
532 65 15 -1 0
533 60 39 1 0
534 78 14 0 1
535 63 34 -1 0
536 58 1 1 0
537 10 17 0 -1
538 47 22 0 -1
539 43 27 1 0
540 63 13 -1 0
541 47 24 0 1
542 63 20 1 0
543 50 23 1 0
544 49 21 0 -1
545 67 1 -1 0
546 41 23 1 0
547 0 23 -1 0
548 34 39 -1 0
549 61 17 1 0
550 59 7 1 0
551 49 20 -1 0
552 55 29 0 -1
553 67 3 0 1
554 75 20 0 -1
555 73 5 -1 0
556 70 15 0 1
557 63 35 0 1
558 67 9 1 0
559 67 18 0 1
560 71 12 0 -1
561 67 35 -1 0
562 82 19 1 0
563 77 13 0 1
564 72 14 0 1
565 59 6 1 0
566 92 22 0 -1
567 65 1 0 1
568 48 25 0 -1
569 58 39 -1 0
570 49 24 0 1
571 59 33 1 0
572 58 33 0 1
573 59 10 0 -1
574 54 23 -1 0
575 3 15 0 -1
576 99 6 0 -1
577 48 27 0 -1
578 64 33 -1 0
579 61 2 0 -1
580 70 21 -1 0
581 56 18 1 0
582 43 26 0 1
583 74 15 0 1
584 54 22 0 1
585 68 21 0 -1
586 65 6 1 0
587 70 5 0 1
588 64 17 0 1
589 59 36 -1 0
590 53 38 1 0
591 64 15 1 0
592 56 5 -1 0
593 67 0 0 1
594 75 14 -1 0
595 44 20 1 0
596 54 21 1 0
597 61 9 -1 0
598 45 27 -1 0
599 54 29 1 0
600 63 3 0 1
601 71 9 -1 0
602 59 19 -1 0
603 68 20 -1 0
604 63 37 -1 0
605 69 6 0 1
606 61 4 -1 0
607 74 5 0 1
608 67 7 0 1
609 76 20 1 0
610 44 24 0 1
611 47 26 0 -1
612 69 7 0 1
613 55 37 0 1
614 63 38 0 -1
615 29 33 0 -1
616 52 26 1 0
617 69 10 0 1
618 62 2 0 -1
619 72 33 0 -1
620 63 21 0 1
621 64 12 1 0
622 46 28 0 -1
623 64 4 1 0
624 77 21 0 -1
625 45 28 0 -1
626 59 5 1 0
627 66 10 0 -1
628 76 16 1 0
629 57 21 0 -1
630 70 35 -1 0
631 70 10 0 1
632 70 6 0 -1
633 51 28 0 -1
634 30 15 0 -1
635 48 30 1 0
636 59 34 1 0
637 62 16 0 -1
638 68 12 0 -1
639 58 37 1 0
640 51 28 0 -1
641 59 20 0 -1
642 66 7 0 -1
643 67 19 0 1
644 68 10 1 0
645 42 3 0 1
646 69 17 0 -1
647 63 39 1 0
648 62 36 0 1
649 77 13 -1 0
650 63 33 1 0
651 48 27 0 -1
652 66 16 0 -1
653 55 0 1 0
654 62 22 0 -1
655 56 29 -1 0
656 72 10 -1 0
657 70 11 1 0
658 49 28 0 1
659 17 3 0 -1
660 11 11 -1 0
661 67 11 0 -1
662 57 22 0 -1
663 59 35 1 0
664 73 19 0 -1
665 40 19 0 1
666 54 3 1 0
667 52 17 0 1
668 72 19 0 -1
669 55 19 0 1
670 54 26 0 -1
671 59 32 0 1
672 62 22 0 -1
673 65 36 0 1
674 71 19 -1 0
675 57 18 0 1
676 65 21 -1 0
677 69 18 1 0
678 62 1 -1 0
679 71 1 1 0
680 61 4 0 1
681 69 7 -1 0
682 75 19 -1 0
683 61 19 0 1
684 58 9 1 0
685 72 15 -1 0
686 66 22 -1 0
