# Timestep MovingParticles
100 716
200 498
300 473
400 425
500 369
600 383
700 335
800 307
900 289
1000 263
1100 248
1200 271
1300 238
1400 239
1500 207
1600 209
1700 179
1800 203
1900 172
2000 179
2100 173
2200 155
2300 186
2400 155
2500 145
2600 125
2700 112
2800 107
2900 108
3000 116
3100 100
3200 109
3300 110
3400 76
3500 80
3600 84
3700 88
3800 75
3900 77
4000 61
4100 72
4200 66
4300 76
4400 79
4500 57
4600 57
4700 57
4800 52
4900 51
5000 47
5100 51
5200 54
5300 43
5400 39
5500 48
5600 52
5700 52
5800 38
5900 46
6000 48
6100 48
6200 33
6300 38
6400 35
6500 50
6600 44
6700 42
6800 41
6900 43
7000 39
7100 22
7200 25
7300 29
7400 24
7500 35
7600 32
7700 30
7800 35
7900 48
8000 38
8100 31
8200 31
8300 30
8400 31
8500 27
8600 27
8700 30
8800 35
8900 35
9000 39
9100 29
9200 42
9300 38
9400 32
9500 35
9600 35
9700 31
9800 26
9900 24
10000 19
