# Timestep MovingParticles
1 988
100 738
200 579
300 490
400 415
500 373
600 303
700 295
800 252
900 213
1000 217
1100 238
1200 229
1300 238
1400 240
1500 203
1600 212
1700 201
1800 217
1900 207
2000 215
2100 201
2200 199
2300 207
2400 200
2500 220
2600 238
2700 209
2800 223
2900 251
3000 214
3100 249
3200 219
3300 237
3400 231
3500 198
3600 226
3700 216
3800 205
3900 208
4000 228
4100 189
4200 218
4300 230
4400 229
4500 228
4600 214
4700 229
4800 205
4900 201
5000 184
5100 188
5200 205
5300 184
5400 201
5500 199
5600 191
5700 212
5800 195
5900 210
6000 215
6100 219
6200 188
6300 208
6400 225
6500 220
6600 224
6700 194
6800 211
6900 191
7000 212
7100 202
7200 233
7300 218
7400 195
7500 193
7600 189
7700 203
7800 189
7900 180
8000 186
8100 188
8200 183
8300 174
8400 190
8500 193
8600 191
8700 176
8800 192
8900 183
9000 204
9100 207
9200 200
9300 205
9400 201
9500 213
9600 192
9700 190
9800 200
9900 190
10000 179
