# Timestep MovingParticles
0 0
20 1163
40 1062
60 1013
80 1080
100 1060
120 1007
140 1032
160 997
180 1003
200 990
220 920
240 933
260 882
280 975
300 928
320 930
340 901
360 923
380 883
400 883
420 858
440 805
460 795
480 800
500 780
520 782
540 794
560 779
580 803
600 788
620 800
640 771
660 844
680 830
700 761
720 770
740 741
760 787
780 778
800 770
820 742
840 694
860 729
880 719
900 684
920 723
940 710
960 731
980 711
1000 678
1020 637
1040 675
1060 701
1080 720
1100 707
1120 696
1140 693
1160 694
1180 712
1200 696
1220 708
1240 679
1260 729
1280 713
1300 711
1320 701
1340 707
1360 694
1380 703
1400 721
1420 711
1440 708
1460 718
1480 665
1500 680
1520 686
1540 684
1560 662
1580 668
1600 656
1620 639
1640 683
1660 628
1680 666
1700 684
1720 647
1740 678
1760 688
1780 648
1800 671
1820 683
1840 680
1860 645
1880 706
1900 695
1920 654
1940 716
1960 684
1980 668
2000 674
2020 647
2040 711
2060 660
2080 709
2100 699
2120 695
2140 656
2160 656
2180 656
2200 672
2220 663
2240 684
2260 675
2280 675
2300 706
2320 694
2340 669
2360 634
2380 677
2400 666
2420 660
2440 686
2460 704
2480 661
2500 663
2520 635
2540 673
2560 655
2580 688
2600 660
2620 644
2640 639
2660 654
2680 641
2700 647
2720 627
2740 623
2760 590
2780 650
2800 656
2820 637
2840 655
2860 681
2880 657
2900 644
2920 632
2940 649
2960 711
2980 644
3000 683
3020 637
3040 627
3060 651
3080 676
3100 652
3120 627
3140 628
3160 677
3180 629
3200 648
3220 646
3240 653
3260 615
3280 639
3300 654
3320 687
3340 666
3360 579
3380 638
3400 627
3420 689
3440 638
3460 641
3480 632
3500 619
3520 615
3540 622
3560 656
3580 607
3600 649
3620 633
3640 630
3660 643
3680 636
3700 640
3720 621
3740 666
3760 655
3780 653
3800 629
3820 624
3840 681
3860 657
3880 638
3900 664
3920 628
3940 643
3960 619
3980 583
4000 614
4020 619
4040 638
4060 628
4080 640
4100 640
4120 657
4140 667
4160 657
4180 679
4200 672
4220 641
4240 628
4260 660
4280 678
4300 649
4320 666
4340 632
4360 673
4380 653
4400 663
4420 670
4440 676
4460 682
4480 686
4500 689
4520 677
4540 669
4560 689
4580 685
4600 721
4620 721
4640 720
4660 682
4680 677
4700 664
4720 683
4740 682
4760 697
4780 677
4800 688
4820 713
4840 699
4860 745
4880 738
4900 714
4920 697
4940 691
4960 699
4980 684
5000 681
5020 665
5040 635
5060 669
5080 633
5100 676
5120 644
5140 692
5160 669
5180 705
5200 685
5220 662
5240 680
5260 661
5280 671
5300 668
5320 617
5340 647
5360 655
5380 657
5400 690
5420 674
5440 649
5460 668
5480 650
5500 648
5520 646
5540 698
5560 649
5580 664
5600 643
5620 631
5640 666
5660 616
5680 641
5700 663
5720 646
5740 633
5760 652
5780 641
5800 656
5820 632
5840 609
5860 604
5880 647
5900 616
5920 594
5940 612
5960 633
5980 653
6000 626
6020 617
6040 661
6060 610
6080 647
6100 669
6120 636
6140 652
6160 670
6180 633
6200 641
6220 643
6240 623
6260 667
6280 640
6300 623
6320 622
6340 625
6360 638
6380 645
6400 610
6420 637
6440 648
6460 642
6480 595
6500 657
6520 627
6540 661
6560 626
6580 622
6600 620
6620 641
6640 633
6660 645
6680 641
6700 613
6720 664
6740 651
6760 609
6780 633
6800 639
6820 659
6840 643
6860 635
6880 607
6900 668
6920 619
6940 644
6960 671
6980 646
7000 652
7020 659
7040 642
7060 679
7080 639
7100 607
7120 668
7140 668
7160 608
7180 688
7200 693
7220 683
7240 648
7260 656
7280 702
7300 670
7320 642
7340 670
7360 647
7380 630
7400 629
7420 643
7440 654
7460 634
7480 650
7500 617
7520 640
7540 643
7560 646
7580 666
7600 650
7620 649
7640 639
7660 632
7680 658
7700 620
7720 630
7740 664
7760 658
7780 659
7800 653
7820 649
7840 631
7860 652
7880 574
7900 630
7920 608
7940 615
7960 624
7980 668
8000 654
8020 690
8040 635
8060 667
8080 626
8100 631
8120 613
8140 645
8160 649
8180 662
8200 637
8220 627
8240 632
8260 650
8280 656
8300 655
8320 645
8340 652
8360 643
8380 660
8400 658
8420 634
8440 705
8460 674
8480 654
8500 622
8520 622
8540 669
8560 667
8580 685
8600 623
8620 660
8640 627
8660 646
8680 654
8700 674
8720 664
8740 672
8760 662
8780 650
8800 652
8820 663
8840 647
8860 658
8880 659
8900 660
8920 680
8940 628
8960 642
8980 670
9000 664
9020 657
9040 664
9060 657
9080 663
9100 627
9120 640
9140 660
9160 658
9180 636
9200 657
9220 638
9240 655
9260 641
9280 678
9300 639
9320 623
9340 654
9360 668
9380 680
9400 646
9420 694
9440 633
9460 686
9480 665
9500 660
9520 657
9540 671
9560 681
9580 660
9600 664
9620 615
9640 681
9660 652
9680 611
9700 684
9720 651
9740 674
9760 719
9780 678
9800 681
9820 649
9840 678
9860 636
9880 639
9900 645
9920 658
9940 623
9960 634
9980 611
10000 635
