# Timestep MovingParticles
100 918
200 583
300 435
400 348
500 294
600 253
700 239
800 224
900 191
1000 211
1100 187
1200 190
1300 207
1400 215
1500 188
1600 206
1700 217
1800 168
1900 176
2000 216
2100 185
2200 190
2300 173
2400 202
2500 220
2600 188
2700 201
2800 177
2900 162
3000 166
3100 186
3200 177
3300 164
3400 181
3500 179
3600 197
3700 169
3800 197
3900 172
4000 175
4100 155
4200 150
4300 187
4400 163
4500 165
4600 166
4700 157
4800 145
4900 178
5000 185
5100 169
5200 186
5300 170
5400 197
5500 192
5600 167
5700 181
5800 169
5900 165
6000 170
6100 174
6200 166
6300 157
6400 135
6500 178
6600 191
6700 204
6800 210
6900 181
7000 173
7100 163
7200 197
7300 213
7400 187
7500 157
7600 179
7700 187
7800 200
7900 173
8000 179
8100 181
8200 197
8300 163
8400 194
8500 205
8600 217
8700 186
8800 170
8900 172
9000 162
9100 163
9200 157
9300 160
9400 182
9500 155
9600 168
9700 164
9800 169
9900 183
10000 193
