# Timestep MovingParticles
1 3412
100 2085
200 842
300 559
400 514
500 458
600 463
700 492
800 477
900 455
1000 527
1100 490
1200 537
1300 467
1400 473
1500 446
1600 432
1700 434
1800 447
1900 449
2000 440
2100 432
2200 463
2300 516
2400 482
2500 477
2600 492
2700 428
2800 523
2900 428
3000 440
3100 431
3200 454
3300 401
3400 403
3500 424
3600 416
3700 402
3800 442
3900 552
4000 442
4100 426
4200 455
4300 428
4400 419
4500 416
4600 427
4700 466
4800 475
4900 451
5000 409
5100 415
5200 441
5300 381
5400 412
5500 449
5600 426
5700 433
5800 392
5900 417
6000 434
6100 401
6200 488
6300 472
6400 395
6500 411
6600 468
6700 427
6800 472
6900 427
7000 397
7100 426
7200 413
7300 420
7400 441
7500 437
7600 448
7700 461
7800 488
7900 454
8000 468
8100 406
8200 449
8300 422
8400 447
8500 469
8600 404
8700 455
8800 435
8900 427
9000 405
9100 457
9200 485
9300 436
9400 452
9500 453
9600 428
9700 433
9800 440
9900 421
10000 381
